ID,Start Date,Water Depth,Water Depth Unit,U.S. State,Latitude,Longitude,Algae Value,Algae Unit,Biomass Value,Biomass Unit,Biomass/chlorophyll ratio Value,Biomass/chlorophyll ratio Unit,Chlorophyll Value,Chlorophyll Unit,Cladophora Value,Cladophora Unit,Cyanobacteria Value,Cyanobacteria Unit,Diatoms Value,Diatoms Unit,Macroinvertebrates Value,Macroinvertebrates Unit,Periphyton Value,Periphyton Unit,Phycocyanin Value,Phycocyanin Unit
11NPSWRD_WQX-CURE_38283110717260020180607_SW^03,6/7/2018,1.0,m,CO,38.47526994,-107.2911664,0.0,"",0.0,"",0.0,"",1.184,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20206020001-20190806-S-ROUTINE,8/6/2019,0.0,"",CO,37.4754,-108.16962,0.0,"",0.0,"",0.0,"",4.495338078,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-NAR3A 08/19/2014P,8/19/2014,0.0,"",CO,37.126944,-107.891944,0.0,"",0.0,"",0.0,"",11268.65,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382831107172600200605301413^03,5/30/2006,1.0,m,CO,38.47526994,-107.2911664,0.0,"",0.0,"",0.0,"",2.218,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-000034-20100803-S-ROUTINE,8/3/2010,0.0,"",CO,39.828333,-104.958333,0.0,"",0.0,"",0.0,"",27.7,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20181022001-20170711-S-ROUTINE,7/11/2017,0.0,"",CO,40.699841,-105.441451,0.0,"",0.0,"",0.0,"",5.195197935,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-10262-20080730-S-ROUTINE,7/30/2008,0.0,"",CO,38.55251,-107.05304,0.0,"",0.0,"",0.0,"",1.75,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_381934107133500200609260950^01,9/26/2006,0.0,"",CO,38.32610537,-107.2269997,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2014CPW244-20130926_S-IVP,9/26/2013,0.0,"",CO,39.869445,-105.115972,0.0,"",0.0,"",0.0,"",26.05,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_381633107054700200711141320^01,11/14/2007,0.0,"",CO,38.27582757,-107.0969952,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2014CPW027-20130618_S-IVP,6/18/2013,0.0,"",CO,40.703842,-105.086407,0.0,"",0.0,"",0.0,"",2.72,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
NARS_WQX-COSS-1114:20140618:SR:,6/18/2014,0.0,"",CO,39.15753,-107.7973,0.0,"",0.0,"",0.0,"",0.201212121,ug/cm2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
NARS_WQX-NRS_CO-10507:20190731:SR:,7/31/2019,0.0,"",CO,39.2169,-106.398,0.0,"",0.0,"",0.0,"",1.52,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CHTLKUPW1201805071700007.0F,5/7/2018,7.0,m,CO,39.53203,-105.0805,0.0,"",0.0,"",0.0,"",0.0473,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-070709JFS009-20070710_S-IVP,7/10/2007,0.0,"",CO,40.28509,-106.83545,0.0,"",0.0,"",0.0,"",1.8,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_383103106594200200408100910,8/10/2004,0.0,"",CO,38.51749077,-106.9956012,0.0,"",376.53333333333336,g/m2,996.0,None,24.8,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_383103106594200200510270910^01,10/27/2005,0.0,"",CO,38.51749077,-106.9956012,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MWRD_WQX-AE99818Sample-Routine,8/11/2020,1.0,m,CO,40.238055,-104.638055,0.0,"",0.0,"",0.0,"",60.2,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_09125000200208201010^01,8/20/2002,0.0,"",CO,38.4877673,-107.415057,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2015CPW148-20140820_S-IVP,8/20/2014,0.0,"",CO,40.713242,-106.466293,0.0,"",0.0,"",0.0,"",1.01,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382902107140400200504251442^01,4/25/2005,0.0,"",CO,38.4838816,-107.235054,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20164MEA002-20150828_S-IVP,8/28/2015,0.0,"",CO,38.21206,-103.67446,0.0,"",0.0,"",0.0,"",18.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382937107033500200208061105^01,8/6/2002,0.0,"",CO,38.49360224,-107.0603257,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-BCRLKND1201808140730009.5F,8/14/2018,9.5,m,CO,39.65167,-105.1414,0.0,"",0.0,"",0.0,"",0.0704,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CHTLKUPW1201808131650005.0F,8/13/2018,5.0,m,CO,39.53203,-105.0805,0.0,"",0.0,"",0.0,"",0.0785,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-Spring Creek 06/20/2012P,6/20/2012,0.0,"",CO,37.005912,-107.598249,0.0,"",0.0,"",0.0,"",3470.1,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CHTLKUPW1201806111700008.5F,6/11/2018,8.5,m,CO,39.53203,-105.0805,0.0,"",0.0,"",0.0,"",0.0228,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382856107050000202006271053_SW^03,6/27/2020,1.0,m,CO,38.4822137,-107.0839377,0.0,"",0.0,"",0.0,"",12.916,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2016CPW042-20150720_S-IVP,7/20/2015,0.0,"",CO,39.62858,-107.756983,0.0,"",0.0,"",0.0,"",2.37,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2010408MET-20090819_S-IVP,8/19/2009,0.0,"",CO,38.21206,-103.67446,0.0,"",0.0,"",0.0,"",57.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-BCRLKND1201806120745006.5F,6/12/2018,6.5,m,CO,39.65167,-105.1414,0.0,"",0.0,"",0.0,"",0.0313,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
NARS_WQX-QWCL:1739:1:070720:P,7/20/2007,0.0,"",CO,39.96491779,-105.4935103,0.0,"",0.0,"",0.0,"",2.23,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-NAR6 04/09/2014P,4/9/2014,0.0,"",CO,37.024806,-107.8738,0.0,"",0.0,"",0.0,"",12055.0,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2015CPW149-20140820_S-IVP,8/20/2014,0.0,"",CO,40.701862,-106.460678,0.0,"",0.0,"",0.0,"",2.03,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-BCRLKND1201808140730005.5F,8/14/2018,5.5,m,CO,39.65167,-105.1414,0.0,"",0.0,"",0.0,"",0.1198,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20174AVA003-20160914_S-IVP,9/14/2016,0.0,"",CO,39.971127,-107.648,0.0,"",0.0,"",0.0,"",1.6,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-LPR 5-2 03/24/2015P,3/24/2015,0.0,"",CO,37.053311,-108.182162,0.0,"",0.0,"",0.0,"",14836.0,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2010408CRT-20090810_S-IVP,8/10/2009,0.0,"",CO,38.6882,-107.605,0.0,"",0.0,"",0.0,"",46.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MWRD_WQX-AE64305Sample-Routine,6/26/2019,1.0,m,CO,40.017778,-104.51,0.0,"",0.0,"",0.0,"",13.0,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-RB 0-007202017P,7/20/2017,0.0,"",CO,37.12159,-107.0436,0.0,"",0.0,"",0.0,"",721.2,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-NAR2 08/20/2013P,8/20/2013,0.0,"",CO,37.187031,-107.869928,0.0,"",0.0,"",0.0,"",4612.0,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382644107271000201006081333^03,6/8/2010,0.0,"",CO,38.44554497,-107.4533912,0.0,"",0.0,"",0.0,"",1.55,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-10980-20070910-S-ROUTINE,9/10/2007,0.0,"",CO,38.45324,-108.862538,0.0,"",0.0,"",0.0,"",44.42,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2017CPW011-20160908_S-IVP,9/8/2016,0.0,"",CO,40.437003,-103.34523,0.0,"",0.0,"",0.0,"",23.24,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_383103106594200200708151630,8/15/2007,0.0,"",CO,38.51749077,-106.9956012,0.0,"",267.1666666666667,g/m2,584.0,None,24.5,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CHTLKND1201807161845001.0F,7/16/2018,1.0,m,CO,39.5542,-105.0608,0.0,"",0.0,"",0.0,"",0.0613,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MWRD_WQX-AE67090Sample-Routine,7/24/2019,1.0,m,CO,40.017778,-104.51,0.0,"",0.0,"",0.0,"",143.0,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CCRLKML1201807161550004.0F,7/16/2018,4.0,m,CO,39.64175,-104.8562,0.0,"",0.0,"",0.0,"",0.1747,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_09127000200404211450^01,4/21/2004,0.0,"",CO,38.44637698,-107.555614,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20214009003-20200916-S-IVP,9/16/2020,0.0,"",CO,40.149422,-105.865882,0.0,"",0.0,"",0.0,"",1.484285714,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-070730JFS002-20070730_S-IVP,7/30/2007,0.0,"",CO,38.8318,-106.581,0.0,"",0.0,"",0.0,"",0.8,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_09127000200604041350^01,4/4/2006,0.0,"",CO,38.44637698,-107.555614,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2015CPW000-20140701_S-IVP,7/1/2014,0.0,"",CO,40.115788,-106.414178,0.0,"",0.0,"",0.0,"",0.68,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_383028107162200200304171253^01,4/17/2003,0.0,"",CO,38.5077701,-107.2733881,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382937107033500200506131030^01,6/13/2005,0.0,"",CO,38.49360224,-107.0603257,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_38282910712220020160711_SW^01,7/11/2016,0.0,"",CO,38.4747148,-107.2067198,0.0,"",0.0,"",0.0,"",4.68,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2015CPW119-20140901_S-IVP,9/1/2014,0.0,"",CO,39.97744,-107.645105,0.0,"",0.0,"",0.0,"",3.91,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382702107203900199908101330^01,8/10/1999,0.0,"",CO,38.45054696,-107.3447785,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382831107172600200406291024^03,6/29/2004,1.0,m,CO,38.47526994,-107.2911664,0.0,"",0.0,"",0.0,"",0.511,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CHTLKND1201807161845012.0F,7/16/2018,12.0,m,CO,39.5542,-105.0608,0.0,"",0.0,"",0.0,"",0.0127,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382829107122200200405041052^01,5/4/2004,1.0,m,CO,38.4747148,-107.2067198,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_381633107054700_201807191^01,7/19/2018,0.0,"",CO,38.27582757,-107.0969952,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-Pine 1 09/10/2014P,9/10/2014,0.0,"",CO,37.20536,-107.58712,0.0,"",0.0,"",0.0,"",58796.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382702107315400200308231305^01,8/23/2003,0.0,"",CO,38.45054376,-107.5322807,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382418107242600200405241042^01,5/24/2004,0.0,"",CO,38.4049908,-107.4078353,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382702107203900200504141500^01,4/14/2005,0.0,"",CO,38.45054696,-107.3447785,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20171039001-20160727-S-ROUTINE,7/27/2016,0.0,"",CO,40.05524,-107.44725,0.0,"",0.0,"",0.0,"",4.675529814,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20172005002-20160824-S-ROUTINE,8/24/2016,0.0,"",CO,39.65826,-107.78014,0.0,"",0.0,"",0.0,"",17.14360932,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
NARS_WQX-NRS_CO-10484:20180813:SR:,8/13/2018,0.0,"",CO,40.57996498,-105.0562722,0.0,"",0.0,"",0.0,"",2.29,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382644107271000201108011220^03,8/1/2011,0.0,"",CO,38.44554497,-107.4533912,0.0,"",0.0,"",0.0,"",1.2,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CCRLKND1201807161530002.0F,7/16/2018,2.0,m,CO,39.64894,-104.8536,0.0,"",0.0,"",0.0,"",0.1471,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-000142-20090915-S-ROUTINE,9/15/2009,0.0,"",CO,39.509444,-106.366667,0.0,"",0.0,"",0.0,"",24.2,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CHTLKND1201805071740008.0F,5/7/2018,8.0,m,CO,39.5542,-105.0608,0.0,"",0.0,"",0.0,"",0.0544,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-BLCA_09128000199905111340^01,5/11/1999,0.0,"",CO,38.52915336,-107.648947,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_381633107054700201203121715^01,3/12/2012,0.0,"",CO,38.27582757,-107.0969952,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-BCRLKND1201806120745008.5F,6/12/2018,8.5,m,CO,39.65167,-105.1414,0.0,"",0.0,"",0.0,"",0.0339,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
NARS_WQX-QWCL:0880:1:070717:P,7/17/2007,0.0,"",CO,39.61349449,-102.1976293,0.0,"",0.0,"",0.0,"",41.6,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2018CPW041-20170802_S-IVP,8/2/2017,0.0,"",CO,40.419838,-105.040108,0.0,"",0.0,"",0.0,"",3.45,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CHTLKUPE1201805071650002.5F,5/7/2018,2.5,m,CO,39.54528,-105.0525,0.0,"",0.0,"",0.0,"",0.0462,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-SJR 18-207202017P,7/20/2017,0.0,"",CO,37.03466,-107.18333,0.0,"",0.0,"",0.0,"",2925.35,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-10847-20070912-S-ROUTINE,9/12/2007,0.0,"",CO,38.1927,-108.37805,0.0,"",0.0,"",0.0,"",45.43,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20171038001-20160727-S-ROUTINE,7/27/2016,0.0,"",CO,40.05038,-107.469,0.0,"",0.0,"",0.0,"",51.43082796,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382702107315400200506160900^01,6/16/2005,3.2,ft,CO,38.45054376,-107.5322807,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2017CPW012-20160908_S-IVP,9/8/2016,0.0,"",CO,40.374498,-104.078148,0.0,"",0.0,"",0.0,"",23.24,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-BCRLKND1201809110800002.0F,9/11/2018,2.0,m,CO,39.65167,-105.1414,0.0,"",0.0,"",0.0,"",0.065,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
MWRD_WQX-AE94781Sample-Routine,6/10/2020,1.0,m,CO,40.238055,-104.638055,0.0,"",0.0,"",0.0,"",60.1,mg/m3,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_09125000200404070935^01,4/7/2004,0.0,"",CO,38.4877673,-107.415057,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382856107050000200309090843^01,9/9/2003,1.0,m,CO,38.4822137,-107.0839377,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_383103106594200_201904251^01,4/25/2019,0.0,"",CO,38.51749077,-106.9956012,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20204025001-20190717-S-IVP,7/17/2019,0.0,"",CO,37.6032,-104.8449,0.0,"",0.0,"",0.0,"",1.99,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20204029001-20190717-S-IVP,7/17/2019,0.0,"",CO,38.25955,-103.70437,0.0,"",0.0,"",0.0,"",10.1,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-10672-20070716-S-ROUTINE,7/16/2007,0.0,"",CO,38.23413,-107.69408,0.0,"",0.0,"",0.0,"",5.45,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20064009001-20050718_S-IVP,7/18/2005,0.0,"",CO,37.96455,-107.29332,0.0,"",0.0,"",0.0,"",1.1,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20064022001-20050515_S-IVP,5/15/2005,0.0,"",CO,38.23488,-107.75527,0.0,"",0.0,"",0.0,"",0.4,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-BCRLKND1201805080800005.5F,5/8/2018,5.5,m,CO,39.65167,-105.1414,0.0,"",0.0,"",0.0,"",0.0349,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382937107033500200304290843^01,4/29/2003,0.0,"",CO,38.49360224,-107.0603257,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382856107050000201207230910^03,7/23/2012,1.0,m,CO,38.4822137,-107.0839377,0.0,"",0.0,"",0.0,"",6.43,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20064112001-20050811_S-IVP,8/11/2005,0.0,"",CO,37.39425,-107.55458,0.0,"",0.0,"",0.0,"",2.2,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-BLCA_09128000200409201417^01,9/20/2004,0.0,"",CO,38.52915336,-107.648947,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
SOUTHUTE-FLR 15-4 03/25/2015P,3/25/2015,0.0,"",CO,37.130432,-107.786424,0.0,"",0.0,"",0.0,"",32551.0,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20194032001-20180724-S-IVP,7/24/2018,0.0,"",CO,38.223971,-107.735132,0.0,"",0.0,"",0.0,"",1.79968,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20194058001-20180807-S-IVP,8/7/2018,0.0,"",CO,40.555556,-105.154167,0.0,"",0.0,"",0.0,"",4.64921466,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2015CPW006-20140707_S-IVP,7/7/2014,0.0,"",CO,40.207477,-105.842035,0.0,"",0.0,"",0.0,"",2.37,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382829107122200200110161014^01,10/16/2001,1.0,m,CO,38.4747148,-107.2067198,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-11720-20110929-S-ROUTINE,9/29/2011,0.0,"",CO,39.69726,-108.79628,0.0,"",0.0,"",0.0,"",8.57,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CCRLKND1201806111500004.0F,6/11/2018,4.0,m,CO,39.64894,-104.8536,0.0,"",0.0,"",0.0,"",0.0316,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20104HLA1-20100914_S-IVP,9/14/2010,0.0,"",CO,39.27056,-108.84199,0.0,"",0.0,"",0.0,"",3.9,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20201034002-20190924-S-ROUTINE,9/24/2019,0.0,"",CO,38.448172,-105.18417,0.0,"",0.0,"",0.0,"",67.13389223,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2015CPW044-20140709_S-IVP,7/9/2014,0.0,"",CO,39.045823,-107.944057,0.0,"",0.0,"",0.0,"",4.47,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-090715JFS009-20090715_S-IVP,7/15/2009,0.0,"",CO,38.942,-107.35,0.0,"",0.0,"",0.0,"",1.0,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_381633107054700201506181015^01,6/18/2015,0.0,"",CO,38.27582757,-107.0969952,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-2014CPW109-20130716_S-IVP,7/16/2013,0.0,"",CO,38.611553,-106.320537,0.0,"",0.0,"",0.0,"",0.93,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-20134ELA3-20120913_S-IVP,9/13/2012,0.0,"",CO,38.9282,-105.512,0.0,"",0.0,"",0.0,"",8.6,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_382856107050000201208140922^03,8/14/2012,1.0,m,CO,38.4822137,-107.0839377,0.0,"",0.0,"",0.0,"",5.98,ug/L,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
21COL001_WQX-10262-20120801-S-ROUTINE,8/1/2012,0.0,"",CO,38.55251,-107.05304,0.0,"",0.0,"",0.0,"",17.14,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
11NPSWRD_WQX-CURE_383103106594200201609080935^01,9/8/2016,0.0,"",CO,38.51749077,-106.9956012,0.0,"",108.8,g/m2,417.0,None,17.3,mg/m2,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
COEOMAHA_WQX-CHTLKND1201806111730018.0F,6/11/2018,18.0,m,CO,39.5542,-105.0608,0.0,"",0.0,"",0.0,"",0.0211,volts,0.0,"",0.0,"",0.0,"",0.0,"",0.0,"",0.0,""
